Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR3195083,2016-09-12 09:14:14,2016-03-01 17:50:16,26689519,3336189875,0,125,1434,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195083/SRR3195083.sralite.1,SRX1605643,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315313,SAMN04523294,simple,9739,Tursiops truncatus,GSM2076224,,,,,,,no,,,,,GEO,SRA360508,,public,D8724D66CC3537A5D2144FD32C34D0A5,393692EE9AEEA7C693B5A653590C37A4
SRR3195084,2016-09-12 09:14:14,2016-02-29 18:44:53,29195360,3649420000,0,125,1526,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195084/SRR3195084.sralite.1,SRX1605644,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315311,SAMN04523295,simple,9739,Tursiops truncatus,GSM2076225,,,,,,,no,,,,,GEO,SRA360508,,public,6FF80C2ED8D531831B125DE9D4A351D0,D60FCE97F83B0D84E209B8F7FF547D9E
SRR3195085,2016-09-12 09:14:14,2016-02-29 19:48:43,33876970,4234621250,0,125,1967,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195085/SRR3195085.sralite.1,SRX1605645,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315310,SAMN04523296,simple,9739,Tursiops truncatus,GSM2076226,,,,,,,no,,,,,GEO,SRA360508,,public,CF9A458C558E6EB6C04020FE67C128E8,7C2B574AE5E03E10660AFB2ABA1D3DBE
SRR3195086,2016-09-12 09:14:14,2016-03-01 17:52:36,36552481,4569060125,0,125,2081,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195086/SRR3195086.sralite.1,SRX1605646,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315309,SAMN04523297,simple,9739,Tursiops truncatus,GSM2076227,,,,,,,no,,,,,GEO,SRA360508,,public,D9477EB5B160CFCB833F41CC7211F870,7EF7D17AA7D8275398F9F8B489AAEDD9
SRR3195087,2016-09-12 09:14:14,2016-03-01 17:53:12,33239603,4154950375,0,125,1815,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195087/SRR3195087.sralite.1,SRX1605647,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315308,SAMN04523298,simple,9739,Tursiops truncatus,GSM2076228,,,,,,,no,,,,,GEO,SRA360508,,public,FBA5C514A9F635191F55C569E6665A53,890143A103B0E9D4A061DADFB415D0ED
SRR3195088,2016-09-12 09:14:14,2016-03-01 17:53:39,36002603,4500325375,0,125,2029,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195088/SRR3195088.sralite.1,SRX1605648,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315307,SAMN04523299,simple,9739,Tursiops truncatus,GSM2076229,,,,,,,no,,,,,GEO,SRA360508,,public,4AC60DB9846E465A01BB57C1487D314D,495A4F7F2F45C1109EFF43EC0A5CCB40
SRR3195089,2016-09-12 09:14:14,2016-02-29 19:51:33,36567923,4570990375,0,125,2145,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195089/SRR3195089.sralite.1,SRX1605649,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315306,SAMN04523300,simple,9739,Tursiops truncatus,GSM2076230,,,,,,,no,,,,,GEO,SRA360508,,public,E5A8D110272401431C496563E1BD2EA6,E6CDB4C839F1C0EDF58FA448A270CDEB
SRR3195090,2016-09-12 09:14:14,2016-03-01 17:51:07,33510446,4188805750,0,125,1915,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195090/SRR3195090.sralite.1,SRX1605650,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315305,SAMN04523301,simple,9739,Tursiops truncatus,GSM2076231,,,,,,,no,,,,,GEO,SRA360508,,public,AE96061CB98C1300034253C8534B587E,60F619BFBEE2D3309448D937957DA849
SRR3195091,2016-09-12 09:14:14,2016-03-01 17:54:55,31491325,3936415625,0,125,1827,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195091/SRR3195091.sralite.1,SRX1605651,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315304,SAMN04523302,simple,9739,Tursiops truncatus,GSM2076232,,,,,,,no,,,,,GEO,SRA360508,,public,B2ED0746A17DF8D919BF160AA6A41A2B,EF6C40D60F9CFF1CCCDD617F2B544CFF
SRR3195092,2016-09-12 09:14:14,2016-03-01 17:53:19,31516167,3939520875,0,125,1776,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195092/SRR3195092.sralite.1,SRX1605652,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315303,SAMN04523303,simple,9739,Tursiops truncatus,GSM2076233,,,,,,,no,,,,,GEO,SRA360508,,public,84F2136BE49FDAEED287D274EEEF8591,FC72B8195ADBDB35A391CFE0D8989D55
SRR3195093,2016-09-12 09:14:14,2016-03-01 17:50:04,28520668,3565083500,0,125,1625,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195093/SRR3195093.sralite.1,SRX1605653,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315302,SAMN04523304,simple,9739,Tursiops truncatus,GSM2076234,,,,,,,no,,,,,GEO,SRA360508,,public,39F40FA7EDF7B84918977FBC65BCCDAF,000DBE9ADF932C9154D23BD627696619
SRR3195094,2016-09-12 09:14:14,2016-03-01 17:56:05,32840304,4105038000,0,125,1857,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195094/SRR3195094.sralite.1,SRX1605654,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315301,SAMN04523305,simple,9739,Tursiops truncatus,GSM2076235,,,,,,,no,,,,,GEO,SRA360508,,public,63AAA8F64FF45C6C27EDF17A2DD78149,71AE213FE9AE24866CDC97DDDF1AC15D
SRR3195095,2016-09-12 09:14:14,2016-02-29 18:44:30,24515206,3064400750,0,125,1297,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195095/SRR3195095.sralite.1,SRX1605655,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315300,SAMN04523306,simple,9739,Tursiops truncatus,GSM2076236,,,,,,,no,,,,,GEO,SRA360508,,public,A58C6518C8012B912CE02DA62A01602B,07C50B76A050E8FF2EB4B9D498136D2D
SRR3195096,2016-09-12 09:14:14,2016-03-01 17:54:14,36059903,4507487875,0,125,1888,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195096/SRR3195096.sralite.1,SRX1605656,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315299,SAMN04523307,simple,9739,Tursiops truncatus,GSM2076237,,,,,,,no,,,,,GEO,SRA360508,,public,42DCFE9B8E887281B52DA057FC530799,482461F290B8340FBCBF08BDFB90F72E
SRR3195097,2016-09-12 09:14:14,2016-03-01 17:52:05,26646534,3330816750,0,125,1461,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195097/SRR3195097.sralite.1,SRX1605657,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315298,SAMN04523308,simple,9739,Tursiops truncatus,GSM2076238,,,,,,,no,,,,,GEO,SRA360508,,public,7E1A87B071663CFB9A3831D8470B95C8,DE8B9667E396D8A663C799FD32DC6020
SRR3195101,2016-09-12 09:14:14,2016-03-01 17:51:58,27898452,3487306500,0,125,1535,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195101/SRR3195101.sralite.1,SRX1605661,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315293,SAMN04523312,simple,9739,Tursiops truncatus,GSM2076242,,,,,,,no,,,,,GEO,SRA360508,,public,57F3456A4915BFCB48EAC95B714EA0DE,167E69CE8B182856DABAB04EC6114FB4
SRR3195102,2016-09-12 09:14:14,2016-02-29 19:51:01,30018399,3752299875,0,125,1588,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195102/SRR3195102.sralite.1,SRX1605662,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315294,SAMN04523313,simple,9739,Tursiops truncatus,GSM2076243,,,,,,,no,,,,,GEO,SRA360508,,public,0F55DFFCEEC41F98F38094A3D2EC1798,125921F5DF5AC6512EBF3C07F91D4606
SRR3195100,2016-09-12 09:14:14,2016-03-01 17:57:50,46485310,5810663750,0,125,2528,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195100/SRR3195100.sralite.1,SRX1605660,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315295,SAMN04523311,simple,9739,Tursiops truncatus,GSM2076241,,,,,,,no,,,,,GEO,SRA360508,,public,4CF7212546B34DBBADA3D5C91EA61B6F,78458B333B607BF101544CBDBB067CD8
SRR3195099,2016-09-12 09:14:14,2016-03-01 17:53:41,31413378,3926672250,0,125,1701,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195099/SRR3195099.sralite.1,SRX1605659,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315296,SAMN04523310,simple,9739,Tursiops truncatus,GSM2076240,,,,,,,no,,,,,GEO,SRA360508,,public,D3566FAB2B51BC57A5D5036551AF093C,DD39B637760808C3D6F37B4A32FBA68D
SRR3195098,2016-09-12 09:14:14,2016-03-01 17:50:23,25273301,3159162625,0,125,1454,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195098/SRR3195098.sralite.1,SRX1605658,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315297,SAMN04523309,simple,9739,Tursiops truncatus,GSM2076239,,,,,,,no,,,,,GEO,SRA360508,,public,C5DCCA35A8748110ABDFACD66255436E,558CD26B4107E4F722ECFB791300FE61
SRR3195103,2016-09-12 09:14:14,2016-03-01 17:50:43,34642934,4330366750,0,125,2002,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195103/SRR3195103.sralite.1,SRX1605663,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315292,SAMN04523314,simple,9739,Tursiops truncatus,GSM2076244,,,,,,,no,,,,,GEO,SRA360508,,public,B46EA6E0B51201E63246F839ECD0C80E,200368A34954600950E1459A50D10957
SRR3195104,2016-09-12 09:14:14,2016-03-01 17:51:07,32283395,4035424375,0,125,1701,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195104/SRR3195104.sralite.1,SRX1605664,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315291,SAMN04523315,simple,9739,Tursiops truncatus,GSM2076245,,,,,,,no,,,,,GEO,SRA360508,,public,AAD9A13F5643D239E1826945DAAF3818,9458C3C211A4BFED270A7284E6FC0387
SRR3195105,2016-09-12 09:14:14,2016-03-01 17:52:41,37520137,4690017125,0,125,2201,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195105/SRR3195105.sralite.1,SRX1605665,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315290,SAMN04523316,simple,9739,Tursiops truncatus,GSM2076246,,,,,,,no,,,,,GEO,SRA360508,,public,18C2946572D78777F58ED9B7D1242F08,FFE244FC590019B6B4FD2DE44F977A57
SRR3195106,2016-09-12 09:14:14,2016-03-01 17:56:37,31420765,3927595625,0,125,1789,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195106/SRR3195106.sralite.1,SRX1605666,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315289,SAMN04523317,simple,9739,Tursiops truncatus,GSM2076247,,,,,,,no,,,,,GEO,SRA360508,,public,4BF35BD09E8DE4D747E5EB36A2CEA4F2,B7E72BF7279E07E5AA601FADB70119FC
SRR3195107,2016-09-12 09:14:14,2016-03-01 17:45:24,23307430,2913428750,0,125,1241,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195107/SRR3195107.sralite.1,SRX1605667,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315288,SAMN04523318,simple,9739,Tursiops truncatus,GSM2076248,,,,,,,no,,,,,GEO,SRA360508,,public,48BAB4D8BC40B47506AF0101CDEE08C8,5B66F4503FDB4EB41CEBBC6EDA1623A0
SRR3195112,2016-09-12 09:14:14,2016-03-01 17:46:36,27319228,3414903500,0,125,1490,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195112/SRR3195112.sralite.1,SRX1605672,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315283,SAMN04523323,simple,9739,Tursiops truncatus,GSM2076253,,,,,,,no,,,,,GEO,SRA360508,,public,C9DC1944748325F79693B8D0C21763F1,EEEA058BF056AE08FE7CD019CD7E249F
SRR3195111,2016-09-12 09:14:14,2016-02-29 21:02:22,35225607,4403200875,0,125,2052,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/195/SRR3195111.sralite.1,SRX1605671,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315284,SAMN04523322,simple,9739,Tursiops truncatus,GSM2076252,,,,,,,no,,,,,GEO,SRA360508,,public,E301D01E238874EB85062F43B434AF5F,8BC02399C234F9DCDE9CB340723D651D
SRR3195110,2016-09-12 09:14:14,2016-03-01 17:50:50,35190609,4398826125,0,125,1996,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195110/SRR3195110.sralite.1,SRX1605670,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315285,SAMN04523321,simple,9739,Tursiops truncatus,GSM2076251,,,,,,,no,,,,,GEO,SRA360508,,public,F420BBD668B8AF1C790372DB8AE5FBE7,A3240BFDA0E15ABB5F83C4056FD79F39
SRR3195109,2016-09-12 09:14:14,2016-03-01 17:53:56,31876230,3984528750,0,125,1680,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195109/SRR3195109.sralite.1,SRX1605669,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315286,SAMN04523320,simple,9739,Tursiops truncatus,GSM2076250,,,,,,,no,,,,,GEO,SRA360508,,public,0239FF3F05AA5CA25500614062CDFEDF,8BB78D2BFE656B960C69074BEC1599DE
SRR3195108,2016-09-12 09:14:14,2016-03-01 17:47:05,26240849,3280106125,0,125,1443,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195108/SRR3195108.sralite.1,SRX1605668,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315287,SAMN04523319,simple,9739,Tursiops truncatus,GSM2076249,,,,,,,no,,,,,GEO,SRA360508,,public,796120D96405C13CABE7AD8527F3728F,EB13AE70F2F0DA7DFCDCF3C615799DC6
SRR3195113,2016-09-12 09:14:14,2016-03-01 17:50:36,41022676,5127834500,0,125,2360,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/195/SRR3195113/SRR3195113.sralite.1,SRX1605673,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070960,PRJNA313464,2,313464,SRS1315282,SAMN04523324,simple,9739,Tursiops truncatus,GSM2076254,,,,,,,no,,,,,GEO,SRA360508,,public,899316B2AD6BFEC32C93099FAC4A3054,85E2B8D9FCB9759B246BE58508709E4F
SRR5080320,2016-12-08 21:20:37,2016-12-06 11:53:52,9225016,922501600,0,100,578,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/080/SRR5080320.sralite.1,SRX2398721,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP094638,PRJNA356411,2,356411,SRS1839641,SAMN06113272,simple,9739,Tursiops truncatus,GSM2417803,,,,,,,no,,,,,GEO,SRA500995,,public,361A3E9CE516A5478B12150EB7121129,9EC18C933ABE237E686A1B849743B25C
SRR5080321,2016-12-08 21:20:37,2016-12-06 11:53:45,9168848,916884800,0,100,580,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/080/SRR5080321.sralite.1,SRX2398721,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP094638,PRJNA356411,2,356411,SRS1839641,SAMN06113272,simple,9739,Tursiops truncatus,GSM2417803,,,,,,,no,,,,,GEO,SRA500995,,public,F0731332A039652F7909D01D8A3FC571,03876F3402288D6B60AF82006B93ABC0
SRR5080322,2016-12-08 21:20:37,2016-12-06 11:53:32,7361198,736119800,0,100,391,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/080/SRR5080322.sralite.1,SRX2398721,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP094638,PRJNA356411,2,356411,SRS1839641,SAMN06113272,simple,9739,Tursiops truncatus,GSM2417803,,,,,,,no,,,,,GEO,SRA500995,,public,962672107310EF887B8EFC62DB670EC4,E097D6B8C849E536F1AADECA54846FBB
SRR5080323,2016-12-08 21:20:37,2016-12-06 11:55:13,8237023,823702300,0,100,435,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/080/SRR5080323.sralite.1,SRX2398721,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP094638,PRJNA356411,2,356411,SRS1839641,SAMN06113272,simple,9739,Tursiops truncatus,GSM2417803,,,,,,,no,,,,,GEO,SRA500995,,public,0F5B344641927431CED9E20B0C4BA3F6,CE0374B2D06F749300D7392BCB3B49F0
SRR5080324,2016-12-08 21:20:37,2016-12-06 11:53:53,7691255,769125500,0,100,478,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/080/SRR5080324.sralite.1,SRX2398722,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP094638,PRJNA356411,2,356411,SRS1839643,SAMN06113270,simple,9739,Tursiops truncatus,GSM2417804,,,,,,,no,,,,,GEO,SRA500995,,public,F5B7662F5E572AA43328A3743B38CB94,0DBA1261C75AF8E92B579ACEEAA9C126
SRR5080325,2016-12-08 21:20:37,2016-12-06 11:53:36,7581518,758151800,0,100,467,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/080/SRR5080325.sralite.1,SRX2398722,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP094638,PRJNA356411,2,356411,SRS1839643,SAMN06113270,simple,9739,Tursiops truncatus,GSM2417804,,,,,,,no,,,,,GEO,SRA500995,,public,18EB2BC1EE781A48B9B4CD65F6A2BDC4,655C372FF9D9329A05B7CB6334BCEE83
SRR5080326,2016-12-08 21:20:37,2016-12-06 11:53:22,6524092,652409200,0,100,349,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/080/SRR5080326.sralite.1,SRX2398722,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP094638,PRJNA356411,2,356411,SRS1839643,SAMN06113270,simple,9739,Tursiops truncatus,GSM2417804,,,,,,,no,,,,,GEO,SRA500995,,public,6FA68114C7ACC8595509A7E8B5AA5160,0AA5BB1063E27C33BB70C9EE7DC470CE
SRR5080327,2016-12-08 21:20:37,2016-12-06 11:53:37,6957221,695722100,0,100,366,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/080/SRR5080327.sralite.1,SRX2398722,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP094638,PRJNA356411,2,356411,SRS1839643,SAMN06113270,simple,9739,Tursiops truncatus,GSM2417804,,,,,,,no,,,,,GEO,SRA500995,,public,DF7DA22E89FB20C51FF6EEBDF70289F9,F3365F469BE3535627D40F7C9B97A2A3
SRR5080328,2016-12-08 21:20:37,2016-12-06 11:53:23,5952577,595257700,0,100,335,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/080/SRR5080328.sralite.1,SRX2398723,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP094638,PRJNA356411,2,356411,SRS1839642,SAMN06113271,simple,9739,Tursiops truncatus,GSM2417805,,,,,,,no,,,,,GEO,SRA500995,,public,B40073EFB43D91C8DD5943C08E505379,943D0F8840E18533D6B20F3D9F7BF1E5
SRR5080329,2016-12-08 21:20:37,2016-12-06 11:53:23,5801023,580102300,0,100,322,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/080/SRR5080329.sralite.1,SRX2398723,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP094638,PRJNA356411,2,356411,SRS1839642,SAMN06113271,simple,9739,Tursiops truncatus,GSM2417805,,,,,,,no,,,,,GEO,SRA500995,,public,DE2A4302EFFC71E51AF3D7CE311B0F49,D45EE784C5DBB7290A6C39E46372EF8E
SRR5080330,2016-12-08 21:20:37,2016-12-06 11:53:09,5202236,520223600,0,100,298,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/080/SRR5080330.sralite.1,SRX2398723,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP094638,PRJNA356411,2,356411,SRS1839642,SAMN06113271,simple,9739,Tursiops truncatus,GSM2417805,,,,,,,no,,,,,GEO,SRA500995,,public,644A1133A7D1811914FFE66243EF4845,16FD91A755DC402BD8366EAF267B6D40
SRR5080331,2016-12-08 21:20:37,2016-12-06 11:53:11,5066188,506618800,0,100,300,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/080/SRR5080331.sralite.1,SRX2398723,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP094638,PRJNA356411,2,356411,SRS1839642,SAMN06113271,simple,9739,Tursiops truncatus,GSM2417805,,,,,,,no,,,,,GEO,SRA500995,,public,9576CFD17F1FFB99A28FBCAE6D1F17DF,3349CC1223D58E538BE1BF708AD9F077
